,puntuacion,total_premios,razzie,director,guion,musica,fotografia,reparto_1,reparto_2,reparto_3,reparto_4,reparto_5,duracion,year,accion,aventuras,belico,ciencia ficcion,cine negro,comedia,drama,fantastico,infantil,intriga,musical,romance,terror,thriller,western,pais
4907,6.4,0,0,2,0,1,1,5,0,5,4,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,716
4908,5.0,0,0,0,1,0,0,3,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5182
4909,4.4,0,0,1,0,0,0,5,4,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5182
4911,5.2,0,0,0,0,0,8,5,0,1,2,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
4912,5.4,0,0,0,0,0,0,5,1,4,18,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5182
4913,5.4,0,0,1,0,1,1,6,3,1,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,879
4914,6.5,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22
4915,5.1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,74
4916,5.1,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
4917,7.0,0,0,0,0,0,1,0,0,0,4,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
4918,7.2,5,0,1,1,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,716
4919,5.0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,879
4920,6.6,0,0,1,0,1,0,5,5,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5182
4922,4.0,0,0,2,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
4923,4.1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5182
4924,5.4,0,0,0,0,1,0,2,1,2,7,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70
4925,7.1,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
4926,7.2,1,0,0,1,0,0,5,0,3,0,1,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
4927,7.3,0,0,2,0,0,0,7,0,2,1,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5182
4928,5.4,0,0,0,1,1,0,0,1,1,7,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1042
4932,4.3,0,0,1,0,1,1,1,0,0,0,6,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
4933,5.1,0,0,0,0,0,0,0,3,0,0,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5182
4934,4.3,0,0,0,1,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
4935,4.4,0,0,0,0,0,2,1,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
4936,4.4,0,0,0,3,0,0,2,5,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1042
4937,7.2,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5182
4938,4.8,0,0,0,0,4,0,5,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
4940,6.1,0,0,0,0,0,1,1,1,0,1,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
4941,6.7,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,879
4942,6.5,0,0,0,1,2,0,7,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
4943,5.1,0,0,0,0,0,0,1,1,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716
4944,6.4,0,0,1,0,0,0,3,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,716
4945,6.4,0,0,0,0,0,0,0,1,0,1,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
4946,7.2,2,0,1,0,0,1,3,2,0,2,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,140
4947,3.7,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5182
4948,7.1,2,0,0,0,1,0,3,1,1,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5182
4949,7.4,0,0,0,0,0,0,3,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5182
4950,5.5,0,0,0,0,0,0,0,0,0,3,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
4951,6.3,0,0,0,0,0,0,0,3,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,151
4952,4.8,1,2,0,0,0,1,4,0,4,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
4953,6.2,0,0,0,0,0,0,6,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,879
4954,8.0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,716
4955,8.1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,213
4956,5.4,0,0,0,0,1,0,1,6,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1042
4957,3.9,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,879
4958,5.0,0,0,0,0,0,1,2,0,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5182
4959,6.1,0,0,0,0,1,0,5,3,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5182
4961,5.0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42
4962,5.2,0,0,0,0,0,0,2,7,4,1,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
4963,6.5,0,0,0,1,0,0,0,1,0,0,1,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70
4964,5.5,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,67
4965,7.7,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17
4966,6.6,5,0,1,0,2,0,6,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
4967,5.6,1,0,0,0,1,1,0,2,0,0,1,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,879
4968,3.8,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,879
4970,3.8,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,74
4971,4.8,0,0,1,0,1,0,2,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
4972,4.5,0,0,0,0,0,1,0,3,1,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
4973,4.2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,879
4974,6.9,0,0,1,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5182
4975,6.3,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,879
4976,7.6,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1042
4977,5.0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,716
4978,8.4,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5182
4979,4.8,0,0,9,1,0,2,4,3,0,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5182
4981,6.4,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,879
4982,3.7,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
4983,6.4,0,0,0,0,4,0,6,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,879
4985,5.2,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,716
4986,4.5,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
4987,4.2,0,0,0,0,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879
4988,7.9,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,213
4989,6.0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
4990,4.0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5182
4991,6.7,3,0,0,0,0,0,0,2,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
4992,4.1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5182
4993,7.9,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
4994,7.6,1,0,0,3,0,0,4,4,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5182
4995,4.4,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313
4996,7.0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42
4997,7.3,1,0,0,0,17,0,4,1,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,313
4999,4.5,0,0,0,0,1,1,0,0,2,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1042
5001,5.0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,213
5002,6.5,1,0,0,0,4,1,6,1,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,879
5003,5.5,1,0,0,0,0,0,4,2,1,1,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5182
5005,7.1,2,0,1,0,0,0,1,0,3,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
5006,5.2,0,0,0,0,0,8,0,0,0,1,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
5007,7.3,2,0,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
5008,6.3,0,0,0,0,0,0,0,2,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
5009,6.7,0,0,3,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,313
5010,6.6,5,0,3,2,1,0,6,2,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21
5012,5.6,1,0,0,0,0,0,3,0,0,0,1,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
5013,4.5,0,0,0,0,0,0,0,2,1,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
5014,7.2,1,0,1,0,17,0,8,0,1,3,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,313
5018,4.8,0,0,0,0,0,0,0,4,1,3,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
5019,6.4,4,0,0,2,5,0,1,4,5,0,12,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
5020,6.6,2,0,0,1,0,0,1,2,8,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,716
5021,5.1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,178
5022,7.1,0,0,2,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,213
5023,6.1,0,0,0,1,0,0,1,1,2,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5182
5024,7.5,6,0,0,1,0,0,0,4,3,2,1,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,78
5025,4.5,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5182
5026,6.7,0,0,0,0,0,2,2,0,0,4,9,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5182
5027,6.2,0,0,0,0,13,0,2,0,1,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5182
5028,6.7,0,0,1,1,0,0,0,1,1,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,140
5029,7.2,4,0,0,2,9,0,2,2,0,0,5,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
5033,4.3,0,0,0,1,0,1,0,2,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
5034,7.0,0,0,3,0,0,1,2,1,1,2,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,716
5035,7.7,0,0,1,1,2,0,8,0,2,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,313
5039,7.1,0,0,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,716
5040,7.1,0,0,0,0,0,0,3,1,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
5041,6.5,0,0,6,8,17,5,4,1,2,0,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
5045,6.6,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,213
5046,6.5,0,0,3,1,0,0,3,1,1,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,313
5048,6.2,0,0,0,0,0,2,1,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
5049,7.5,0,0,1,1,9,2,7,5,0,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5182
5053,5.0,0,0,0,0,0,0,1,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5182
5054,5.4,0,0,0,0,0,0,6,0,4,0,5,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
5055,7.2,0,0,3,8,0,0,0,10,2,4,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
5058,6.2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74
5059,6.1,0,0,0,0,0,0,0,0,0,2,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5182
5060,6.0,0,0,0,0,0,0,0,0,0,0,3,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,140
5061,6.6,0,0,0,0,0,0,0,3,3,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,716
5062,6.7,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
5063,6.2,0,0,0,0,0,0,0,0,2,5,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
5064,6.2,5,0,1,0,2,0,3,3,1,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
5066,5.0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5182
5067,7.0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5182
5068,6.1,1,0,0,0,0,0,1,2,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5182
5069,7.5,2,0,0,1,0,0,3,2,2,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,78
5070,5.2,0,0,0,0,0,0,1,1,0,0,1,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,716
5071,5.0,0,0,0,0,0,0,0,1,2,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
5072,4.4,0,0,0,1,0,0,8,1,1,1,1,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
5073,6.5,0,0,1,1,0,0,0,1,3,4,2,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,716
5074,8.1,1,0,4,0,1,0,0,0,1,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5182
5075,4.5,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5182
5077,7.0,2,0,1,2,0,0,0,2,0,1,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44
5078,7.0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5182
5079,6.4,0,0,0,0,0,0,1,1,0,4,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5182
5080,4.0,0,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5182
5081,7.2,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,879
5082,7.5,9,0,3,2,1,8,10,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1042
5084,6.4,2,0,0,1,0,2,0,0,1,18,1,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
5085,4.7,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5182
5086,7.6,0,0,0,0,0,0,1,0,0,3,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5182
5087,5.4,0,0,1,1,2,0,14,0,2,2,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
5091,4.5,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,879
5092,4.4,0,0,0,0,0,0,0,2,2,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
5093,4.4,0,0,0,0,0,0,4,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716
5094,6.1,0,0,2,2,1,1,0,0,0,1,2,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
5097,5.2,0,0,0,0,0,2,0,0,1,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
5098,6.2,1,0,0,0,0,0,1,1,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5182
5099,6.4,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,140
5100,4.2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5182
5101,7.1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
5102,5.2,0,0,0,0,0,1,5,0,0,0,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5182
5103,6.5,3,0,0,0,1,0,1,5,0,1,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,313
5104,7.0,3,0,2,0,1,0,1,0,1,0,1,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,716
5105,6.4,1,0,1,0,0,0,0,0,0,4,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
5106,4.0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5182
5107,4.7,0,0,0,0,0,1,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042
5108,7.2,0,0,0,0,3,0,2,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5182
5109,5.2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5182
5110,5.1,0,0,0,1,0,0,0,2,2,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1042
5112,4.4,0,0,0,0,0,0,0,0,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5182
5113,7.4,9,0,1,1,9,4,10,5,5,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
5117,7.6,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
5118,7.8,0,0,0,0,0,0,4,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
5119,4.7,0,0,0,0,0,0,1,10,7,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5182
5120,6.6,1,0,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,74
5121,5.6,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
5122,6.0,0,0,1,0,1,1,6,0,0,0,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
5124,5.1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,716
5125,5.4,0,0,0,0,0,0,2,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1042
5126,6.2,0,0,6,0,0,2,0,10,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,879
5127,6.3,0,0,0,0,0,0,3,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5182
5128,4.9,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5182
5129,6.6,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,879
5130,4.2,0,0,0,0,0,0,0,0,0,4,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,178
5131,6.6,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
5132,7.1,0,0,0,0,1,0,3,1,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,879
5133,7.0,0,0,8,2,0,2,3,0,3,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
5135,6.2,0,0,0,2,0,1,0,4,1,0,2,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
5136,5.4,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
5137,6.7,0,0,1,0,0,0,1,0,3,4,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
5139,4.2,0,0,1,0,0,5,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
5140,6.3,0,0,0,0,0,0,0,4,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
5141,5.1,0,0,0,1,13,0,10,0,0,1,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
5147,4.1,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5182
5148,4.4,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5182
5149,7.3,0,0,0,0,0,0,2,0,3,0,5,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5182
5150,6.8,11,0,2,1,1,1,1,0,0,1,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
5152,7.7,4,0,1,2,0,5,3,3,6,1,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
5153,6.4,4,0,4,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88
5154,6.1,1,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5182
5156,5.1,0,0,0,0,0,1,4,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5182
5157,7.0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5182
5158,4.9,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5182
5159,6.3,3,0,0,1,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,716
5160,4.1,0,0,0,0,0,0,4,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5182
5161,6.7,0,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5182
5162,7.0,0,0,0,0,0,1,4,1,4,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
5163,7.1,0,0,1,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,140
5165,6.5,6,0,0,0,0,0,2,1,0,0,2,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,78
5166,5.2,0,0,0,2,13,0,4,1,4,2,15,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5182
5169,7.8,3,0,1,0,0,1,5,3,5,1,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5182
5170,4.4,0,0,0,1,0,0,3,7,0,1,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5182
5171,7.2,2,0,1,1,0,0,1,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1042
5172,6.9,7,0,1,0,0,11,0,0,1,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88
5174,4.2,0,0,1,0,0,0,6,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5182
5175,6.7,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25
